chembl_id,smiles
CHEMBL428478,CC1(C)N=C(N)N=C(N)N1c1ccc(S(N)(=O)=O)cc1
CHEMBL7000,Nc1nc(O)c2cc(S(=O)(=O)c3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL268088,CC1(C)N=C(N)N=C(N)N1c1cccc(Br)c1
CHEMBL7435,CCCCOc1cccc(N2C(N)=NC(N)=NC2(C)C)c1
CHEMBL268089,Nc1nc(N)c2cc(Sc3cccc(C(F)(F)F)c3)ccc2n1
CHEMBL268587,C[C@H](N)Cc1c2c(cc3c1OCC3)OCC2.Cl
CHEMBL7482,COc1noc2c1CN(Cc1ccccc1)CC2.Cl
CHEMBL269317,Nc1nc(N)c2c(n1)CCCC2
CHEMBL7416,Cc1cccc2nc(N)nc(O)c12
CHEMBL7101,Nc1nc(O)c2c(Cl)cccc2n1
CHEMBL7315,Cc1c(NC(=O)Cc2ccc(Br)cc2)ccc2nc(N)nc(N)c12
CHEMBL7316,Sc1nc(S)c2cc(Sc3ccc4ccccc4c3)ccc2n1
CHEMBL7275,Nc1nc(N)c2cc(C=O)ccc2n1
CHEMBL6915,CCC(NC(=O)C(CS)C(C)c1ccccc1)C(=O)O
CHEMBL428302,CNc1ncnc2c1ncn2Cc1ccccc1C
CHEMBL6956,CNc1ncnc2c1ncn2Cc1ccccc1Cl
CHEMBL268616,Fc1ccccc1Cn1cnc2c(NC3CC3)ncnc21
CHEMBL414204,CCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2cc(Cl)cc(Cl)c2)c1
CHEMBL7191,CC1(C)N=C(N)N=C(N)N1c1ccc(OCc2ccccc2)cc1
CHEMBL7106,Nc1nc(N)c2c(Cl)c(NC(=O)COc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL6773,Nc1ncnc2c1ncn2Cc1ccccc1F
CHEMBL6774,Br.CCN(CC)CCCOc1c2occc2cc2ccc(=O)oc12
CHEMBL267143,CCCC/C(=C\Cn1oc(=O)n(CC(=O)O)c1=O)c1cccc(Oc2cc(Cl)cc(Cl)c2)c1
CHEMBL6979,Nc1nc(N)c2cc([S+]([O-])c3ccc4ccccc4c3)ccc2n1
CHEMBL267218,Nc1nc(N)c2cc(C(=O)NC(CCC(=O)O)C(=O)O)ccc2n1
CHEMBL6877,Nc1nc(N)c2cc(Sc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL6929,Nc1nc(S)c2cc(S(=O)(=O)c3ccc4ccccc4c3)ccc2n1
CHEMBL7246,N#Cc1ccc2nc(N)nc(N)c2c1
CHEMBL268354,Nc1nc(N)c2ccccc2n1
CHEMBL266941,CC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCS(=O)(=O)c1ccccc1
CHEMBL6549,Nc1nc(N)c2cc(Br)ccc2n1
CHEMBL266874,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C=C/C(C)n2oc(=O)[nH]c2=O)c1
CHEMBL7222,Cc1ccc2nc(N)nc(O)c2c1
CHEMBL7357,CC1(C)N=C(N)N=C(N)N1c1cccc(OCc2ccccc2)c1
CHEMBL7358,Nc1nc(N)c2cc(CNC(=O)c3cccc(C(F)(F)F)c3)ccc2n1
CHEMBL7359,CNc1ncnc2c1ncn2Cc1ccccc1F
CHEMBL23,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
CHEMBL24,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O
CHEMBL7035,CC1(C)N=C(N)N=C(N)N1c1ccc(OCc2ccc(Cl)c(Cl)c2)cc1
CHEMBL6941,Nc1nc(S)c2ccccc2n1
CHEMBL7272,CCOC(=O)CCC(NC(=O)c1ccc2nc(N)nc(N)c2c1)C(=O)OCC
CHEMBL7071,CNc1ncnc2c1ncn2Cc1ccc(F)cc1
CHEMBL7072,CNc1ncnc2c1ncn2Cc1ccc([N+](=O)[O-])cc1
CHEMBL6917,CN(C)c1ncnc2c1ncn2Cc1ccccc1F
CHEMBL6989,Cc1c(C(=O)NC(CCC(=O)O)C(=O)O)ccc2nc(N)nc(O)c12
CHEMBL414203,CCOC(=O)CCC(NC(=O)c1ccc2nc(N)nc(O)c2c1)C(=O)OCC
CHEMBL265673,Cc1c(NC(=O)CCc2ccc(Cl)cc2)ccc2nc(N)nc(N)c12
CHEMBL6796,Oc1ncnc2c1Cc1ccccc1N2
CHEMBL6976,COc1cc2c(cc1OC)Nc1ncn(C)c(=O)c1C2
CHEMBL266472,C/C(=C\C=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccccc3)oc2C)c1
CHEMBL7046,C/C(=C\Cc1nnn[nH]1)c1cccc(OCc2nc(-c3ccc(OC(F)(F)F)cc3)oc2C)c1
CHEMBL6832,Fc1ccccc1Cn1cnc2c(N3CCCC3)ncnc21
CHEMBL267269,Cc1cccc2nc(N3CCNCC3)cnc12
CHEMBL6833,CC(C)CC(=O)C(=O)N1CCC[C@H]1C(=O)OC(C)CN1CCCCC1
CHEMBL6905,Nc1nc(O)nc2ccc(Sc3ccc4ccccc4c3)cc12
CHEMBL6906,Nc1nc(N)c2c(Cl)c(NC(=O)CCc3ccc(Cl)cc3)ccc2n1
CHEMBL7083,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2noc(-c3ccccc3)n2)c1
CHEMBL6914,C/C(=C\c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1)Cn1oc(=O)[nH]c1=O
CHEMBL266638,Nc1nc(N)c2c(Cl)c(Br)ccc2n1
CHEMBL6975,Nc1nc(N)c2c(CSc3ccc4ccccc4c3)cccc2n1
CHEMBL414016,CC(C)CC(=O)C(=O)N1CCCCC1C(=O)OC(C)CN1CCCCC1
CHEMBL7209,CC(C)NCC(O)COc1ccc(CCCOCC2CCC2)cc1.O=C(O)C(=O)O
CHEMBL415478,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(CCCn2oc(=O)[nH]c2=O)c1
CHEMBL267971,Nc1nc(O)c2ccc(C(F)(F)F)cc2n1
CHEMBL6993,Nc1nc2ccccc2c(=O)[nH]1
CHEMBL7050,Nc1nc(N)c2cc(Sc3ccc4ccccc4c3)ccc2n1
CHEMBL6666,CN(C)C(=O)c1cccc(COc2ccc(N3C(N)=NC(N)=NC3(C)C)cc2Cl)c1
CHEMBL415291,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCCc2nc(-c3ccccc3)oc2C)c1
CHEMBL266734,CC1(C)N=C(N)N=C(N)N1c1cccc(S(N)(=O)=O)c1
CHEMBL7011,Nc1nc(O)c2cc(C(=O)NC(CCC(=O)O)C(=O)O)ccc2n1
CHEMBL414017,Nc1nc(N)c2cc(NCc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL7077,Cc1cccc2nc(N)nc(N)c12
CHEMBL6759,Oc1nc(S)nc2ccc(Sc3ccc4ccccc4c3)cc12
CHEMBL6900,C=C(C)c1cc2c3c(ccc2o1)[C@@H]1COc2cc(O)ccc2[C@@H]1O3
CHEMBL422,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
CHEMBL6940,Nc1nc(N)c2cc(NC(=O)Cc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL6942,Cc1c(NC(=O)C(Sc2ccc3ccccc3c2)C(C)C)ccc2nc(N)nc(N)c12
CHEMBL269511,Nc1nc(O)c2c(S(=O)(=O)c3ccc4ccccc4c3)cccc2n1
CHEMBL7051,CC/C(=C\c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1)n1oc(=O)[nH]c1=O
CHEMBL26,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
CHEMBL268313,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12
CHEMBL7118,N#Cc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL7049,Cc1c(NC(=O)Cc2ccc3ccccc3c2)ccc2nc(N)nc(N)c12
CHEMBL7176,Nc1nc(N)c2c(Cl)c(NC(=O)Cc3ccc4ccccc4c3)ccc2n1
CHEMBL7084,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(COc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1
CHEMBL6990,Nc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL267471,CC[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1(CC)CC
CHEMBL7421,CC[C@@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1CC
CHEMBL7422,Cc1c(C(=O)NC(CCC(=O)O)C(=O)O)ccc2nc(N)nc(N)c12
CHEMBL7481,Nc1nc(N)c2c(Cl)c(NC(=O)Cc3cccc(Br)c3)ccc2n1
CHEMBL6885,Nc1ccc2nc(N)nc(N)c2c1
CHEMBL6928,Nc1nc(N)c2c(Cl)c(NC(=O)Cc3ccc(Cl)cc3)ccc2n1
CHEMBL423,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
CHEMBL269589,Nc1ncnc2ccc([S+]([O-])c3ccc4ccccc4c3)cc12
CHEMBL7497,CCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(Oc2cc(Cl)cc(Cl)c2)c1
CHEMBL7498,CCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(Oc2ccc(C)cc2)c1
CHEMBL7189,Nc1nc(N)c2c(Cl)c(NC(=O)COc3ccc4ccccc4c3)ccc2n1
CHEMBL7490,Cc1c(NC(=O)COc2ccc3ccccc3c2)ccc2nc(N)nc(N)c12
CHEMBL428491,CCOC(=O)CCC(NC(=O)c1ccc2nc(N)nc(O)c2c1C)C(=O)OCC
CHEMBL7043,CC(C)NCC(O)COc1ccc(CCSCC2CCC2)cc1
CHEMBL7085,CC(=O)NCc1cccc(CN)c1
CHEMBL267742,CC(=O)c1cc2c3c(ccc2o1)[C@@H]1COc2cc(O)ccc2[C@@H]1O3
CHEMBL6686,Nc1nc(S)c2cc(Sc3ccc4ccccc4c3)ccc2n1
CHEMBL6687,Nc1nc(N)c2cc(NC(=O)CCc3ccc(Cl)cc3)ccc2n1
CHEMBL425,O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O
CHEMBL27,CC(C)NCC(O)COc1cccc2ccccc12
CHEMBL7163,CCNc1cccnc1N1CCN(C(=O)c2cc3ccccc3o2)CC1
CHEMBL7164,O=C(c1cc2ccccc2[nH]1)N1CCN(c2ncccc2[N+](=O)[O-])CC1
CHEMBL6925,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1ccc2oc(Cn3oc(=O)[nH]c3=O)cc2c1
CHEMBL7403,Nc1nc(N)c2cc(NC(=O)Cc3ccc4ccccc4c3)ccc2n1
CHEMBL7350,CCc1nc(O)c2c(n1)Nc1ccccc1C2
CHEMBL7404,CCN1c2ccccc2Cc2c(O)ncnc21
CHEMBL267973,CCNc1cccnc1N1CCN(C(=O)c2cc3ccccc3oc2=O)CC1
CHEMBL6995,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1
CHEMBL268785,C/C(=C\CN1CC(=O)NC1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
CHEMBL447236,C/C(=C/C=C/Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccccc3)oc2C)c1
CHEMBL427957,CC[C@H]1C[C@@H](C)Nc2cc3nc(O)cc(C(F)(F)F)c3cc21
CHEMBL7250,CC(C)NCC(O)COc1ccc(CCOC2CCCCC2)cc1
CHEMBL7343,C/C(=C\Cn1oc(=O)[nH]c1=O)c1ccccc1OCc1nc(-c2ccc(C(F)(F)F)cc2)oc1C
CHEMBL268879,CC(C(=O)Nc1ccc2nc(N)nc(N)c2c1Cl)c1ccccc1
CHEMBL7090,CCOC(=O)CCC(NC(=O)c1ccc2nc(N)nc(N)c2c1C)C(=O)OCC
CHEMBL6479,CCNc1cccnc1N1CCN(C(=O)c2ccco2)CC1
CHEMBL267219,Cc1c(NC(=O)Cc2cccc(C(F)(F)F)c2)ccc2nc(N)nc(N)c12
CHEMBL6653,Nc1nc(N)c2cc(NC(=O)Cc3cccc(C(F)(F)F)c3)ccc2n1
CHEMBL6665,O=c1c(-c2ccc(O)cc2O)coc2cc(O)cc(O)c12
CHEMBL6950,NCc1ccc2nc(N)nc(N)c2c1
CHEMBL266545,CCNc1cccnc1N1CCN(C(=O)c2cccs2)CC1
CHEMBL269382,CCNc1cccnc1N1CCN(C(=O)c2ccc[nH]2)CC1
CHEMBL268786,Nc1nc(S)nc2ccc(Sc3ccc4ccccc4c3)cc12
CHEMBL7104,Nc1ncnc2ccc(S(=O)(=O)c3ccc4ccccc4c3)cc12
CHEMBL267002,Nc1nc(N)c2cc(Cl)ccc2n1
CHEMBL7052,Oc1cc(Nc2ccccc2)ncn1
CHEMBL267004,Oc1[nH]cnc2nc3ccccc3c1-2
CHEMBL269254,CCCCc1oc2ccccc2c1COc1cccc(/C(C)=C/Cn2oc(=O)[nH]c2=O)c1
CHEMBL426,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
CHEMBL267180,COc1cc2c(cc1OC)Nc1ncn(CCN3CCOCC3)c(=O)c1C2
CHEMBL266404,COc1ccc2c(c1)Nc1ncnc(O)c1C2
CHEMBL6881,COc1ccc2c(c1)Cc1c(O)ncnc1N2
CHEMBL7190,C/C(=C\CC1SC(=O)NC1=O)c1cccc(OCc2nc(-c3ccccc3)oc2C)c1
CHEMBL7130,CC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1
CHEMBL267692,CC(C)(C)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1
CHEMBL7105,CC1CCc2nc(N)nc(O)c2C1
CHEMBL266873,C/C(=C\CC1OC(=O)NC1=O)c1cccc(OCCc2nc(-c3ccccc3)oc2C)c1
CHEMBL6897,Nc1nc(O)c2c(Sc3ccc4ccccc4c3)cccc2n1
CHEMBL267375,CC(C)NCC(O)COc1ccc(CCOC2CCCC2)cc1
CHEMBL6836,COC(=O)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL404320,Nc1nc(O)nc2ccccc12
CHEMBL6419,Nc1nc(O)c2c(n1)CCCC2
CHEMBL6748,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2coc(-c3ccc(C(F)(F)F)cc3)n2)c1
CHEMBL6823,Nc1nc(N)c2c(/C=C/c3ccc4ccccc4c3)cccc2n1
CHEMBL267666,O=c1[nH]c(=S)c2cc(Sc3ccc4ccccc4c3)ccc2[nH]1
CHEMBL7341,CC1(C)N=C(N)N=C(N)N1c1ccc(I)cc1
CHEMBL7427,Nc1nc(N)c2cc(CNC(=O)c3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL7347,Nc1nc(N)c2cc(CNC(=O)c3ccc4ccccc4c3)ccc2n1
CHEMBL7348,COc1cc(O)ccc1-c1coc2cc(O)cc(O)c2c1=O
CHEMBL269318,CC(C)Nc1nc2ccccc2n2cnnc12
CHEMBL7231,CCC[C@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1CC
CHEMBL7251,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1
CHEMBL7360,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2ccc3c(Cl)cccc3c2)c1
CHEMBL414014,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCC#Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1
CHEMBL269044,c1ccc2c(c1)nc(NC1CCCC1)c1nncn12
CHEMBL6841,Nc1nc(N)c2c(Cl)c(NC(=O)Cc3ccc(Br)cc3)ccc2n1
CHEMBL267400,Cc1nnc2c(NC3CCCC3)nc3ccccc3n12
CHEMBL267878,COc1cc2c3c(c1)-c1c(ccc(OC)c1OC)CC3N(CCN(CCCl)CCCl)CC2
CHEMBL7033,CCN(CC)c1nc2ccccc2n2cnnc12
CHEMBL6819,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(C2CC2Cn2oc(=O)[nH]c2=O)c1
CHEMBL7058,C[C@@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C
CHEMBL6890,CCc1nnc2c(NC3CC3)nc3ccccc3n12
CHEMBL6872,CCOC(=O)c1cc2ccccn2/c(=N/c2ccc(OC)cc2)n1
CHEMBL7054,C[C@](O)(CO)c1cc2c3c(ccc2o1)[C@@H]1COc2cc(O)ccc2[C@@H]1O3
CHEMBL266321,CCNc1cccnc1N1CCN(C(=O)c2nc3ccccc3o2)CC1
CHEMBL7061,C=C1[C@@H](CC(N)=O)[C@H]1CCCCCCCC
CHEMBL268071,FC(F)(F)c1nnc2c(NC3CCCC3)nc3ccccc3n12
CHEMBL266978,CCCc1nnc2c(NC3CCCC3)nc3ccccc3n12
CHEMBL6743,CCOC(=O)c1cc2ccccn2/c(=N/c2ccc(F)cc2)n1
CHEMBL7044,CCOC(=O)c1cc2ccccn2/c(=N/c2ccc(Br)cc2)n1
CHEMBL266269,CC[C@@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C
CHEMBL7053,CC[C@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C
CHEMBL6869,C=C1[C@@H](CC(N)=O)[C@H]1CCCCCCCCCCCC
CHEMBL268377,COc1ccc(S(=O)(=O)N2CN(C(C)C)C(=O)C[C@@H]2C(=O)NO)cc1
CHEMBL7108,COc1ccc(S(=O)(=O)N2CN(C(C)(C)C)C(=O)C[C@@H]2C(=O)NO)cc1
CHEMBL7134,Nc1nc(N)c2c(CCc3ccc4ccccc4c3)cccc2n1
CHEMBL266875,Nc1nc(N)c2c(CSc3ccc(Cl)cc3)cccc2n1
CHEMBL267005,CCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(Oc2ccccc2)c1
CHEMBL267241,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1ccc2c(c1)C=C/C2=C\Cn1oc(=O)[nH]c1=O
CHEMBL267850,CC(C)[C@@H]1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL7193,Nc1nc(O)c2ncn(COCCOP(=O)(O)OP(=O)(O)O)c2n1
CHEMBL7194,O=c1[nH]c(=O)c2ncn(CCCCCP(=O)(O)CP(=O)(O)O)c2[nH]1
CHEMBL266574,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(C#CC(C)n2oc(=O)[nH]c2=O)c1
CHEMBL7349,Cc1oc(-c2ccccc2)nc1COc1cccc(C#CC(C)n2oc(=O)[nH]c2=O)c1
CHEMBL268326,C[C@@H]1C[C@H](C)c2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL7243,[S-]c1nc2ccccc2c2cccc[n+]12
CHEMBL269255,CCOC(=O)c1cc2ccccn2c(=S)n1
CHEMBL267907,C[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1(C)C
CHEMBL7089,CC[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2C[C@H]1C
CHEMBL6492,O=c1cc(-c2ccc(O)cc2O)oc2cc(O)ccc12
CHEMBL269331,CNc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL268541,CCNc1cccnc1N1CCN(C(=O)c2nc3ccccc3s2)CC1
CHEMBL6770,CCNc1cccnc1N1CCN(C(=O)c2cc3ccccc3s2)CC1
CHEMBL6781,CCOC(=O)c1cc2ccccn2c(=O)n1
CHEMBL266904,Fc1ccc2c(c1)-c1nc(-c3ccccn3)[nH]c1CCC2
CHEMBL266241,Clc1ccc2c(c1)-c1nc(-c3ccccc3)[nH]c1CCC2
CHEMBL7065,CC(C)NCC(O)COc1ccc(C[S+]([O-])CC2CCCC2)cc1
CHEMBL6689,CC[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1(C)C
CHEMBL267939,COc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3ccccc3)CC[C@@H]2C(=O)NO)cc1
CHEMBL6572,COc1ccc(S(=O)(=O)N2C[C@@H]3CCCN3C(=O)C[C@@H]2C(=O)NO)cc1
CHEMBL7187,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@@H](C)[C@H](C)[C@@H]3O
CHEMBL267928,Nc1nc(N)c2c(/C=C\c3ccc4ccccc4c3)cccc2n1
CHEMBL266320,Nc1nc(N)c2c(Cl)cccc2n1
CHEMBL6708,Nc1nc(N)c2c(Cl)c(N)ccc2n1
CHEMBL266266,O=c1[nH]c(=O)c2cc(Sc3ccc4ccccc4c3)ccc2[nH]1
CHEMBL7119,COc1ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2Cl)ccc1=O
CHEMBL7121,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](C)[C@@H](C)[C@H]3O
CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1
CHEMBL268569,CCC[C@@H]1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL6646,COc1ccc2c(c1)-c1nc(-c3ccccn3)[nH]c1CCC2
CHEMBL6727,CCN(CC)c1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL6692,CCNc1cccnc1N1CCN(C(=O)c2nc3ccccc3[nH]2)CC1
CHEMBL269101,O=C(Cc1ccccc1)OC[C@H]1C[C@@H]2O[C@H]1[C@H]1C(=O)OC(=O)[C@H]12
CHEMBL7017,c1ccc2c(c1)CCCc1nc(-c3ccncc3)[nH]c1-2
CHEMBL414205,c1cncc(-c2nc3c([nH]2)-c2ccccc2CCC3)c1
CHEMBL268810,c1ccc(-c2nc3c([nH]2)-c2ccccc2CCC3)nc1
CHEMBL268654,Cc1ccc2c(c1)-c1nc(-c3ccccn3)[nH]c1CCC2
CHEMBL6893,Cc1[nH]c(-c2ccccc2)nc1-c1cccnc1
CHEMBL6904,CCN(C(C)=O)c1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL414013,COc1cc2c(cc1OC)Nc1ncnc(O)c1C2
CHEMBL415482,COc1ccc(S(=O)(=O)N2CCN(Cc3ccccc3)C(=O)C[C@@H]2C(=O)NO)cc1
CHEMBL267178,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1
CHEMBL268207,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@@H](C)[C@H](C)[C@H]3O
CHEMBL269120,C/C(=C\CC1OC(=O)NC1=O)c1cccc(OCc2nc(-c3ccccc3)oc2C)c1
CHEMBL7256,COc1c(C)cc(C(=O)N2CCN(c3ncccc3NC(C)C)CC2)cc1C
CHEMBL414018,C=C1[C@@H](CCCCCCCCCCCC)[C@@H]1CC(=O)[O-].[Na+]
CHEMBL6939,CC(C)NCC(O)COc1ccc(COCC2CC2)cc1
CHEMBL267447,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](C)[C@@H](C)[C@@H]3O
CHEMBL267141,C[C@@H]1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
CHEMBL6694,O=c1c(-c2ccc(O)cc2O)coc2cc(O)ccc12
CHEMBL6754,C=C1[C@@H](CC(=O)[O-])[C@H]1CCCC.[Na+]
CHEMBL265675,C=C1[C@@H](CC(N)=O)[C@H]1CCCC
CHEMBL7032,COc1ccc2c(c1O)-c1cc(O)cc3c1C(C2)N(C(=O)CN(CCCl)CCCl)CC3
CHEMBL6874,CC1(C)CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL6650,CC(=O)Nc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL6959,CC[C@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1CC
CHEMBL266637,COc1ccc2c(c1)-c1nc(-c3ccccc3)[nH]c1CC2
CHEMBL6973,COc1ccc(S(=O)(=O)N2CN(C)C(=O)C[C@@H]2C(=O)NO)cc1
CHEMBL7247,Nc1nc(O)c2ncn(CCCCCCCP(=O)(O)CP(=O)(O)O)c2n1
CHEMBL7248,CCOC(=O)c1cc2ccccn2/c(=N/c2ccc(C)cc2)n1
CHEMBL6895,C=C1[C@H](CCCC)[C@H]1CC(N)=O
CHEMBL6923,C=C1[C@H](CCCCCCCCCCCC)[C@H]1CC(=O)[O-].[Na+]
CHEMBL266697,CCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(Oc2ccc(OC)cc2)c1
CHEMBL6985,c1ccc(-c2nc3c([nH]2)CCOc2ccccc2-3)cc1
CHEMBL7177,CC[C@@H]1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL268378,CCOP(=O)(O)CP(=O)(O)CCCCCn1cnc2c(O)nc(N)nc21
CHEMBL6983,C[C@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C
CHEMBL7007,C=C1[C@H](CCCC)[C@H]1CC(=O)[O-].[Na+]
CHEMBL6795,CC(C)(CNC(=O)Cc1ccccc1)NCC(O)COC(=O)c1ccccc1F
CHEMBL6840,Cc1ccc(C(=O)OCC(O)CNC(C)C)cc1
CHEMBL267268,COc1ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2C(F)(F)F)ccc1=O
CHEMBL6987,CC(=O)c1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL267374,CC(C)(C)NCC(O)COC(=O)Cc1ccccc1
CHEMBL263085,COCCOC(=O)NCC(C)(C)NCC(O)COC(=O)c1ccccc1F
CHEMBL7135,O=[N+]([O-])c1oc2ccc3ccccc3c2c1CCO
CHEMBL6934,O=[N+]([O-])c1oc2ccc3ccccc3c2c1-c1ccccc1
CHEMBL266762,CCCCc1c([N+](=O)[O-])oc2ccc3ccccc3c12
CHEMBL6535,CC(C)NCC(O)COC(=O)c1ccc(O)cc1
CHEMBL7283,CCNc1cccnc1N1CCN(Cc2cc3ccccc3[nH]2)CC1
CHEMBL7178,COc1ccc(N2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)c(OC)c1
CHEMBL7179,COc1c(C)cc(C(=O)N2CCN(c3ccccn3)CC2)cc1C
CHEMBL7287,CCOc1ccccc1N1CCN(C(=O)c2cc(C)c(OC)c(C)c2)CC1
CHEMBL267193,COc1ccc2c(c1)-c1nc(-c3ccncc3)[nH]c1CCC2
CHEMBL6493,O=C(c1cc2ccccc2[nH]1)N1CCN(c2ncccc2NCc2ccccc2)CC1
CHEMBL268878,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1.CS(=O)(=O)O
CHEMBL29,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O
CHEMBL428,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12
CHEMBL7390,COc1ccc(S(=O)(=O)N2CN(Cc3ccccc3)C(=O)C[C@@H]2C(=O)NO)cc1
CHEMBL269019,COc1ccc(S(=O)(=O)N2CN(C3CCCCC3)C(=O)C[C@@H]2C(=O)NO)cc1
